,Company,Year,Date1,Date2,Date3,Date4,Date5,Date6,Date7,Date8,Date9,Date10,Date11,Date12,Date13,Date14,Date15,Date16,Date17,Date18,Date19,Date20,Date21,Date22,Date23,Date24,Date25,Date26,Date27,Date28,Date29,Date30,Date31,Date32,Date33,Date34,Date35,Date36,Date37,Date38,Date39,Date40,Date41,Date42,Date43,Date44,Date45,Date46,Date47,Date48,Date49,Date50,Date51,a,bwdsadwewadwqè,c
1004,milano_assicurazioni,2010,2010/11/03,2010/11/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1005,milano_assicurazioni,2012,2012/04/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1006,mirato,1999,1999/06/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1007,mirato,2008,2008/04/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1008,mirato,2009,2009/01/21,2009/07/27,2009/08/04,2009/08/04,2009/10/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1009,mirato,---,---/--/---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1010,mittel,2008,2008/09/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1011,mittel,2016,2016/12/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1012,mittel,2018,2018/07/20,2018/07/30,2018/10/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1013,molecular_medicine,2008,2008/03/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1014,molecular_medicine,2009,2009/12/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1015,molecular_medicine,2010,2010/07/02,2010/08/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1016,molecular_medicine,2011,2011/03/09,2011/07/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1017,molecular_medicine,2013,2013/01/02,2013/03/07,2013/12/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1018,molecular_medicine,2014,2014/03/07,2014/07/04,2014/07/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1019,molecular_medicine,2015,2015/01/05,2015/03/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1020,moleskine,2013,2013/04/08,2013/04/08,2013/04/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1021,moleskine,2015,2015/12/23,2015/11/19,2015/10/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1022,moncler,2013,2013/12/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1023,moncler,2014,2014/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1024,moncler,2015,2015/05/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1025,moncler,2016,2016/08/02,2016/07/16,2016/08/05,2016/08/05,2016/09/08,2016/09/29,2016/10/19,2016/09/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1026,moncler,---,---/--/---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1027,moncler,2017,2017/10/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1028,moncler,2018,2018/06/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1029,moncler,2019,2019/06/22,2019/11/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1030,moncler,2020,2020/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1031,monrif,2020,2020/07/14,2020/08/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1032,montanari,2003,2003/05/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1033,montanari,2006,2006/06/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1034,montedison,2001,2001/07/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1035,montefibre,2008,2008/08/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1036,monti_ascensori,2005,2005/12/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1037,necchina1992,1999,1999/10/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1038,necchina1992,2004,2004/12/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1039,necchina1992,2005,2005/04/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1040,negri_bossi,2001,2001/11/09,2001/11/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1041,negri_bossi,2002,2002/02/09,2002/10/17,2002/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1042,nexi,2019,2019/04/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1043,nexi,2020,2020/11/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1044,nice,2006,2006/05/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1045,noemalife,2012,2012/04/30,2012/05/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1046,noemalife,2013,2013/03/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1047,noemalife,2014,2014/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1048,noemalife,2016,2016/07/22,2016/07/03,2016/08/01,2016/07/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1049,nova_re,2008,2008/05/19,2008/08/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1050,nova_re,2015,2015/12/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1051,novuspharma,2000,2000/11/17,2000/11/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1052,novuspharma,2001,2001/11/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1053,novuspharma,2003,2003/06/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1054,olcese,2001,2001/03/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1055,olidata,2014,2014/07/11,2014/09/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1056,olidata,2016,2016/01/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1057,onbanca,2000,2000/08/04,2000/08/04,2000/08/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1058,onbanca,2002,2002/11/27,2002/11/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1059,opengate,2000,2000/08/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1060,openjobmetis,2015,2015/12/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1061,openjobmetis,2016,2016/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1062,openjobmetis,2017,2017/03/29,2017/06/12,2017/11/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1063,openjobmetis,2018,2018/01/08,2018/04/17,2018/05/30,2018/12/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1064,openjobmetis,2020,2020/07/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1065,orsero,2019,2019/12/23,2019/12/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1066,ovs,2015,2015/03/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1067,ovs,2016,2016/05/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1068,ovs,---,---/--/---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1069,parmalat,2005,2005/11/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1070,parmalat,2008,2008/03/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1071,parmalat,2011,2011/01/28,2011/03/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1072,permasteelisa,2002,2002/08/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1073,permasteelisa,2003,2003/05/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1074,permasteelisa,2004,2004/03/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1075,permasteelisa,2005,2005/09/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1076,permasteelisa,2006,2006/04/21,2006/08/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1077,permasteelisa,2007,2007/01/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1078,permasteelisa,2008,2008/07/12,2008/07/24,2008/08/19,2008/10/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1079,permasteelisa,2009,2009/01/09,2009/04/17,2009/11/07,2009/09/10,2009/11/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1080,piaggio2,2006,2006/07/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1081,pierrel,2007,2007/09/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1082,pierrel,2012,2012/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1083,pierrel,2017,2017/06/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1084,pierrel,2018,2018/04/03,2018/07/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1085,pininfarina,2015,2015/12/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1086,pininfarina,2016,2016/10/12,2016/05/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1087,pirelli,2001,2001/03/31,2001/08/04,2001/12/22,2001/12/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1088,pirelli,1998,1998/12/15,1998/12/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1089,pirelli,2003,2003/03/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1090,pirelliec,2001,2001/03/31,2001/05/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1091,pirelliec,2002,2002/01/09,2002/04/15,2002/07/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1092,pirelliec,2003,2003/01/10,2003/05/01,2003/06/14,2003/07/18,2003/08/05,2003/09/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1093,pirelliec,2004,2004/01/24,2004/04/29,2004/07/01,2004/07/09,2004/12/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1094,pirelliec,2005,2005/01/19,2005/03/18,2005/04/13,2005/05/12,2005/07/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1095,pirelliec,2006,2006/01/10,2006/07/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1096,pirelliec,2007,2007/01/19,2007/07/07,2007/11/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1097,pirelliec,2009,2009/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1098,pirelliec,2010,2010/01/20,2010/07/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1099,pirelliec,2011,2011/01/04,2011/04/23,2011/07/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1100,pirelliec,2012,2012/07/04,2012/12/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1101,pirelliec,2013,2013/06/08,2013/01/19,2013/06/08,2013/06/08,2013/07/01,2013/11/05,2013/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1102,pirelliec,2014,2014/05/29,2014/05/29,2014/05/29,2014/07/14,2014/07/14,2014/12/23,2014/12/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1103,pirelliec,2015,2015/03/27,2015/03/27,2015/04/15,2015/04/21,2015/04/21,2015/03/27,2015/04/21,2015/04/21,2015/08/13,2015/08/13,2015/08/13,2015/05/19,2015/10/06,2015/10/06,2015/10/06,2015/11/06,2015/11/06,2015/11/06,2015/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1104,pirelliec_seconda_parte,2017,2017/10/06,2017/10/06,2017/10/06,2017/10/06,2017/12/20,2017/12/20,2017/12/20,2017/12/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1105,pirelliec_seconda_parte,2018,2018/07/14,2018/08/11,2018/08/11,2018/10/24,2018/10/24,2018/12/21,2018/12/18,2018/08/11,2018/08/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1106,pirelliec_seconda_parte,2019,2019/08/01,2019/08/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1107,pirelliec_seconda_parte,2020,2020/04/29,2020/04/29,2020/04/29,2020/10/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1108,piteco,2018,2018/10/01,2018/11/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1109,piteco,2019,2019/05/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1110,pramac,2007,2007/07/12,2007/07/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1111,pramac,2009,2009/03/12,2009/07/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1112,pramac,2010,2010/01/12,2010/04/28,2010/06/24,2010/03/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1113,pramac,2011,2011/02/02,2011/08/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1114,prelios,2010,2010/10/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1115,prelios,2012,2012/03/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1116,prelios,2013,2013/04/12,2013/03/30,2013/08/03,2013/05/07,2013/06/08,2013/09/25,2013/11/05,2013/09/28,2013/08/30,2013/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1117,prelios,2014,2014/01/15,2014/02/22,2014/03/06,2014/04/18,2014/04/18,2014/07/04,2014/05/29,2014/05/29,2014/07/08,2014/12/05,2014/07/14,2014/12/13,2014/07/04,2014/12/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1118,prelios,2015,2015/01/03,2015/03/27,2015/01/05,2015/02/03,2015/07/01,2015/04/21,2015/04/21,2015/08/05,2015/09/08,2015/08/13,2015/09/25,2015/08/05,2015/10/16,2015/10/06,2015/09/30,2015/12/31,2015/11/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1119,prelios,2016,2016/02/26,2016/03/15,2016/04/23,2016/03/15,2016/03/09,2016/03/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1120,prelios,2017,2017/03/15,2017/06/12,2017/12/30,2017/08/03,2017/12/30,2017/07/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1121,prelios,2018,2018/01/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1122,premafin_finanziaria,2012,2012/02/28,2012/03/12,2012/03/26,2012/05/04,2012/04/23,2012/06/30,2012/07/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1123,premafin_finanziaria,2005,2005/11/19,2005/12/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1124,premafin_finanziaria,2006,2006/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1125,premafin_finanziaria,2007,2007/01/10,2007/07/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1126,premafin_finanziaria,2008,2008/01/08,2008/07/04,2008/07/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1127,premafin_finanziaria,2009,2009/01/10,2009/07/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1128,premafin_finanziaria,2010,2010/11/03,2010/11/27,2010/01/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1129,premafin_finanziaria,2011,2011/03/25,2011/07/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1130,prima_industrie,2008,2008/12/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1131,prima_industrie,2011,2011/12/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1132,procomac,2004,2004/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1133,procomac,2005,2005/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1134,prysmian,2007,2007/05/13,2007/05/13,2007/07/07,2007/07/07,2007/11/23,2007/11/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1135,prysmian,2008,2008/11/17,2008/11/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1136,ratti,2009,2009/11/07,2009/11/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1137,ratti,2010,2010/04/21,2010/04/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1138,ratti,2012,2012/03/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1139,ratti,2015,2015/03/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1140,rcf,2007,2007/07/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1141,rcs,2001,2001/05/25,2001/07/08,2001/07/27,2001/12/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1142,rcs,2002,2002/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1143,rcs,2003,2003/01/10,2003/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1144,rcs,2004,2004/01/10,2004/05/28,2004/07/01,2004/07/21,2004/09/18,2004/10/01,2004/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1145,rcs,2005,2005/05/28,2005/06/08,2005/09/17,2005/09/17,2005/10/10,2005/10/10,2005/10/31,2005/10/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1146,rcs,2006,2006/03/25,2006/03/25,2006/07/07,2006/07/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1147,rcs,2007,2007/07/21,2007/07/21,2007/07/11,2007/07/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1148,rcs,2008,2008/01/26,2008/01/26,2008/03/22,2008/03/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1149,rcs,2009,2009/01/08,2009/03/27,2009/01/08,2009/03/27,2009/10/10,2009/10/10,2009/02/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1150,rcs,2010,2010/09/04,2010/09/18,2010/12/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1151,rcs,2012,2012/04/11,2012/02/24,2012/04/08,2012/10/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1152,rcs,2013,2013/07/27,2013/08/05,2013/10/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1153,rcs,2015,2015/04/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1154,rcs,2016,2016/05/20,2016/07/27,2016/09/06,2016/11/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1155,rcs,2017,2017/01/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1156,rcs,2019,2019/04/05,2019/05/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1157,rdb,2007,2007/06/23,2007/08/01,2007/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1158,rdb,2008,2008/06/04,2008/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1159,rdb,2009,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1160,rdb,2011,2011/01/14,2011/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1161,recordati,2018,2018/07/04,2018/12/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1162,reno_de_medici,1999,1999/06/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1163,reno_de_medici,2001,2001/11/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1164,reno_de_medici,2007,2007/03/29,2007/09/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1165,reno_de_medici,2008,2008/02/27,2008/07/09,2008/12/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1166,reno_de_medici,2009,2009/01/10,2009/07/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
